// Start Time: Unknown
// Update Rate: Various
// Filter Profile: general (39.15)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 1.10.0
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw
14119	15147395	0.086283	-0.054174	9.825315	0.000569	0.004756	-0.018834				-0.921519	-0.101854	35.790762
14123	15147420	0.079288	-0.045226	9.811522	-0.019060	0.016658	0.007726				-0.920114	-0.102989	35.797839
14126	15147445	0.086329	-0.054430	9.796509	-0.007141	0.017683	-0.012664				-0.921133	-0.100485	35.795975
14130	15147470	0.104071	-0.061883	9.821345	0.008412	-0.001583	-0.027230	0.274066	-0.267628	-1.000137	-0.919921	-0.100775	35.792083
14133	15147495	0.087747	-0.058395	9.823958	-0.011915	0.000103	-0.000371				-0.921628	-0.100761	35.792026
14137	15147520	0.086139	-0.049934	9.828039	0.016725	0.001121	-0.012462				-0.913929	-0.102073	35.789737
14140	15147545	0.079630	-0.070594	9.839028	-0.005737	0.004692	-0.000013				-0.914751	-0.101401	35.789735
14144	15147570	0.099654	-0.053872	9.834995	0.005710	0.003390	-0.005296	0.273626	-0.268108	-0.999161	-0.913931	-0.100927	35.788966
14147	15147595	0.080484	-0.046099	9.848556	0.005661	0.008062	-0.012504				-0.913117	-0.099801	35.787150
14151	15147620	0.105202	-0.048536	9.815825	0.000781	-0.001362	-0.017129				-0.912016	-0.103216	35.788696
14154	15147645	0.076700	-0.069106	9.839008	0.000876	0.024502	-0.008437				-0.911888	-0.099726	35.787436
14158	15147670	0.104067	-0.052575	9.822687	-0.000235	-0.011133	0.014439	0.273613	-0.266629	-0.998632	-0.911926	-0.101288	35.789529
14161	15147695	0.113684	-0.070014	9.835150	-0.008929	-0.009172	-0.008132				-0.913202	-0.102620	35.788387
14165	15147720	0.088538	-0.036787	9.837611	-0.006476	0.009720	-0.025524				-0.908527	-0.100895	35.785764
14168	15147745	0.087282	-0.048804	9.825311	-0.004083	0.018911	-0.021882				-0.909106	-0.098236	35.782584
14172	15147770	0.080551	-0.039467	9.845798	-0.000916	-0.007538	-0.007188	0.272645	-0.265133	-0.998107	-0.909236	-0.099333	35.781569
14175	15147795	0.095305	-0.048554	9.852776	0.001808	0.011669	0.010726				-0.908980	-0.097637	35.783074
14179	15147820	0.085956	-0.045003	9.852712	-0.029601	0.006323	-0.004053				-0.911246	-0.101837	35.781747
14182	15147845	0.091425	-0.050321	9.840426	-0.026196	0.003819	-0.016145				-0.914993	-0.101327	35.779417
14186	15147870	0.084493	-0.038184	9.825250	-0.008127	0.015424	-0.007960	0.272734	-0.267588	-0.996680	-0.916156	-0.099136	35.778241
14189	15147895	0.083066	-0.026372	9.823828	-0.026739	-0.001273	0.007285				-0.919987	-0.099302	35.779282
14193	15147920	0.083335	-0.035617	9.827976	-0.020553	0.000198	-0.007102				-0.915337	-0.099502	35.781381
14196	15147945	0.092864	-0.053933	9.841813	0.001201	0.005196	-0.016424				-0.915161	-0.098795	35.779019
14200	15147970	0.078967	-0.035624	9.841662	-0.012335	0.005479	-0.006700	0.273212	-0.267596	-0.996678	-0.916926	-0.098025	35.778044
14203	15147995	0.068500	-0.051803	9.856728	-0.011072	-0.007895	0.009042				-0.918515	-0.099135	35.779355
14207	15148020	0.089631	-0.026984	9.836208	0.014228	0.016613	-0.003716				-0.915213	-0.097891	35.780513
14210	15148045	0.098124	-0.040743	9.836323	-0.019449	0.009888	-0.017335				-0.917995	-0.096514	35.778011
14214	15148070	0.086023	-0.036650	9.822514	0.001830	0.006555	-0.018245	0.274191	-0.268102	-0.996190	-0.917728	-0.095617	35.775382
14217	15148095	0.080801	-0.047618	9.821131	0.002596	0.005102	-0.007445				-0.917355	-0.094904	35.774306
14221	15148120	0.063615	-0.057510	9.823793	-0.018099	-0.022291	0.002816				-0.918402	-0.101984	35.779118
14224	15148145	0.084801	-0.044889	9.829384	-0.003715	0.001435	-0.007395				-0.918932	-0.101795	35.778050
14228	15148170	0.082313	-0.063707	9.804741	0.004323	0.013913	-0.000905	0.274621	-0.267131	-0.997154	-0.918313	-0.099805	35.777892
14231	15148195	0.071271	-0.047986	9.815586	-0.012819	0.011829	-0.002016				-0.920149	-0.098115	35.777580
14235	15148220	0.074343	-0.058724	9.818386	-0.013345	0.004828	-0.023863				-0.916337	-0.100523	35.775165
14238	15148245	0.077602	-0.022272	9.829269	-0.017570	-0.000621	0.003277				-0.918855	-0.100605	35.775641
14242	15148270	0.084424	-0.039286	9.859528	0.002362	0.007263	-0.005572	0.275117	-0.268124	-0.997175	-0.918515	-0.099578	35.774826
14245	15148295	0.086922	-0.035582	9.840348	-0.023451	0.019868	-0.004272				-0.921873	-0.096742	35.774169
14249	15148320	0.057635	-0.045312	9.845660	-0.015096	-0.002278	-0.009207				-0.919005	-0.100306	35.775338
14252	15148345	0.091814	-0.060647	9.830852	0.010064	-0.002439	0.009257				-0.917565	-0.100634	35.776671
14256	15148370	0.087302	-0.052629	9.837662	0.011414	0.011714	-0.006838	0.276083	-0.267151	-0.996157	-0.915929	-0.098972	35.775663
14259	15148395	0.077676	-0.049006	9.832094	-0.000434	0.023064	0.003655				-0.915991	-0.095661	35.776134
14263	15148420	0.087263	-0.050365	9.829423	-0.014913	0.020382	-0.019141				-0.917911	-0.095330	35.773936
14266	15148445	0.085015	-0.069241	9.839064	-0.016326	0.011954	-0.019437				-0.920245	-0.093663	35.771135
14270	15148470	0.090219	-0.054152	9.843164	-0.010149	0.004379	-0.016694	0.275559	-0.266162	-0.997126	-0.921695	-0.093074	35.768730
14273	15148495	0.076810	-0.062403	9.822527	0.007877	0.010546	-0.002858				-0.920566	-0.091570	35.768294
14277	15148520	0.083736	-0.060982	9.830802	-0.001653	-0.002667	-0.020806				-0.918483	-0.092262	35.768178
14280	15148545	0.084951	-0.044822	9.825275	0.001462	-0.010300	-0.001548				-0.918273	-0.093740	35.767987
14284	15148570	0.087539	-0.038113	9.815667	-0.004658	-0.004290	0.003360	0.272735	-0.266106	-0.995655	-0.918941	-0.094347	35.768466
14287	15148595	0.105990	-0.034914	9.833620	-0.002611	0.014040	-0.002885				-0.919314	-0.092343	35.768030
14291	15148620	0.088777	-0.050160	9.834915	-0.010978	0.007316	-0.024150				-0.915872	-0.093923	35.766896
14294	15148645	0.091920	-0.062300	9.833611	-0.009753	-0.012244	-0.001343				-0.917269	-0.095680	35.766731
14298	15148670	0.105452	-0.048669	9.819937	-0.012249	-0.018401	-0.004663	0.274140	-0.266135	-0.996638	-0.919022	-0.098326	35.766103
14301	15148695	0.075651	-0.057068	9.823880	0.002147	-0.012933	0.008120				-0.918717	-0.100160	35.767295
14305	15148720	0.088767	-0.044784	9.836278	-0.008772	-0.005278	0.008889				-0.917148	-0.099128	35.768763
14308	15148745	0.089957	-0.032447	9.837609	0.004944	-0.000794	0.004844				-0.916441	-0.099231	35.769463
14312	15148770	0.072720	-0.054453	9.840316	-0.004114	0.000224	-0.011282	0.274650	-0.267126	-0.996164	-0.917027	-0.099225	35.767847
14315	15148795	0.077942	-0.038011	9.832060	0.011344	-0.010058	0.001147				-0.915403	-0.100663	35.768036
14319	15148820	0.089225	-0.078699	9.837754	-0.026259	0.002763	0.003721				-0.916978	-0.102727	35.771626
14322	15148845	0.100274	-0.059482	9.811707	-0.004098	-0.014547	-0.012097				-0.917561	-0.104838	35.769925
14326	15148870	0.087216	-0.050148	9.841761	-0.000815	0.014195	0.002812	0.274726	-0.268102	-0.994208	-0.917679	-0.102798	35.770297
14329	15148895	0.095336	-0.052642	9.851427	0.001045	0.005831	0.005785				-0.917531	-0.101950	35.771113
14333	15148920	0.084705	-0.042419	9.825265	-0.018756	0.005355	-0.014374				-0.915231	-0.105575	35.770530
14336	15148945	0.063185	-0.065135	9.856732	0.006461	-0.001994	-0.017837				-0.914301	-0.105901	35.767980
14340	15148970	0.095591	-0.052596	9.833605	0.004391	0.002024	0.006653	0.274665	-0.267124	-0.995669	-0.913674	-0.105596	35.768926
14343	15148995	0.098415	-0.050029	9.836351	-0.008054	0.006425	0.006033				-0.914829	-0.104662	35.769778
14347	15149020	0.083969	-0.075983	9.836338	-0.019397	-0.019291	-0.004561				-0.912798	-0.109593	35.771000
14350	15149045	0.059275	-0.064293	9.825158	-0.010461	0.008175	0.022064				-0.914302	-0.108372	35.774138
14354	15149070	0.068384	-0.063910	9.847167	-0.008206	0.023165	-0.022078	0.275606	-0.267143	-0.996159	-0.915471	-0.105104	35.770919
14357	15149095	0.070961	-0.041372	9.845742	-0.035474	0.001937	-0.013815				-0.920549	-0.104859	35.768939
14361	15149120	0.094418	-0.058391	9.832247	-0.033216	0.001395	-0.015825				-0.917877	-0.106078	35.771380
14364	15149145	0.078417	-0.076009	9.843147	-0.009041	0.005057	-0.001740				-0.919171	-0.105358	35.771115
14368	15149170	0.105419	-0.066024	9.824101	-0.006890	-0.001970	-0.009304	0.275631	-0.266151	-0.994652	-0.920156	-0.105661	35.769793
14371	15149195	0.068726	-0.063724	9.841678	0.009085	0.006774	-0.011578				-0.918851	-0.104718	35.768124
14375	15149220	0.079321	-0.054319	9.837609	-0.000288	0.003165	0.000763				-0.921771	-0.107033	35.769788
14378	15149245	0.085029	-0.057087	9.829418	-0.010350	0.002310	-0.001121				-0.923253	-0.106705	35.769620
14382	15149270	0.073962	-0.055874	9.826591	-0.001203	0.010468	0.003228	0.275654	-0.266641	-0.994168	-0.923426	-0.105198	35.770059
14385	15149295	0.073101	-0.062670	9.822507	-0.004914	-0.018521	0.002468				-0.924131	-0.107845	35.770457
14389	15149320	0.060884	-0.060034	9.815549	0.003995	-0.005631	0.018875				-0.918052	-0.107090	35.773112
14392	15149345	0.057585	-0.053471	9.822365	-0.007547	0.023521	-0.002894				-0.919132	-0.103728	35.772644
14396	15149370	0.057649	-0.041387	9.823709	-0.011562	-0.003847	-0.001982	0.275186	-0.267125	-0.994182	-0.920788	-0.104284	35.772363
14399	15149395	0.070532	-0.077640	9.818419	-0.013457	-0.004086	0.013739				-0.922719	-0.104837	35.774351
14403	15149420	0.075726	-0.067928	9.822538	-0.005502	-0.008599	-0.007424				-0.918776	-0.110250	35.773763
14406	15149445	0.070176	-0.057561	9.827953	-0.029086	-0.006972	0.005442				-0.922944	-0.111236	35.774564
14410	15149470	0.078576	-0.054691	9.780006	-0.010070	-0.001971	0.007540	0.274726	-0.268102	-0.994208	-0.924389	-0.111501	35.775644
14413	15149495	0.084940	-0.064852	9.839053	0.004151	0.003842	-0.016101				-0.923790	-0.110988	35.773332
14417	15149520	0.050850	-0.054944	9.857985	-0.018577	0.002076	0.008844				-0.925483	-0.113808	35.780975
14420	15149545	0.074322	-0.074654	9.832161	-0.012018	0.004756	0.008199				-0.927206	-0.113107	35.782133
14424	15149570	0.070201	-0.059925	9.811508	-0.002138	0.000550	-0.004052	0.275204	-0.268110	-0.994205	-0.927511	-0.113038	35.781550
14427	15149595	0.079779	-0.069314	9.829433	-0.015496	-0.008938	0.003098				-0.929732	-0.114311	35.782014
14431	15149620	0.076969	-0.065242	9.811565	-0.001314	0.012697	-0.019929				-0.923594	-0.112822	35.778268
14434	15149645	0.076748	-0.059721	9.830756	-0.003251	0.005275	0.003386				-0.924061	-0.112058	35.778744
14438	15149670	0.084903	-0.051307	9.834888	0.015189	-0.001003	-0.013396	0.277115	-0.268143	-0.994196	-0.921881	-0.112233	35.776823
14441	15149695	0.065991	-0.081658	9.845838	-0.018872	0.007649	-0.002177				-0.924584	-0.111143	35.776494
14445	15149720	0.082135	-0.055673	9.836270	-0.009501	0.012594	0.004204				-0.921964	-0.113761	35.779686
14448	15149745	0.084791	-0.068883	9.844550	0.004803	0.008926	-0.013505				-0.921273	-0.112514	35.777731
14452	15149770	0.068818	-0.071941	9.834846	0.007059	0.009084	-0.008152	0.276671	-0.267635	-0.992702	-0.920259	-0.111232	35.776545
14455	15149795	0.061707	-0.049259	9.833352	-0.005582	-0.006273	0.007659				-0.921061	-0.112112	35.777648
14459	15149820	0.095571	-0.047470	9.828093	-0.009364	0.013590	-0.010894				-0.920802	-0.110289	35.776546
14462	15149845	0.094555	-0.057973	9.825378	0.008307	-0.004221	-0.013272				-0.919608	-0.110924	35.774659
14466	15149870	0.102740	-0.048659	9.814425	-0.006351	-0.009634	-0.010131	0.275683	-0.266636	-0.993179	-0.920515	-0.112327	35.773222
14469	15149895	0.077906	-0.036757	9.829317	0.003625	-0.005908	-0.009745				-0.919993	-0.113195	35.771847
14473	15149920	0.076696	-0.054431	9.838962	-0.007969	0.003016	0.004716				-0.918961	-0.114834	35.776928
14476	15149945	0.092025	-0.069184	9.815799	-0.015301	0.005765	0.003943				-0.921154	-0.113999	35.777482
14480	15149970	0.095835	-0.052662	9.818508	0.008459	0.002798	0.003088	0.275238	-0.267611	-0.992709	-0.919943	-0.113591	35.777916
14483	15149995	0.101863	-0.036395	9.861023	-0.006059	0.003201	0.002018				-0.920811	-0.113128	35.778195
14487	15150020	0.079230	-0.042233	9.844430	-0.007047	0.007570	0.011875				-0.916937	-0.115417	35.780258
14490	15150045	0.075342	-0.047488	9.838933	0.002880	-0.003935	0.000252				-0.916524	-0.115981	35.780293
14494	15150070	0.086902	-0.024446	9.858133	-0.004993	0.006618	-0.009404	0.274259	-0.267104	-0.993197	-0.917237	-0.115054	35.778935
14497	15150095	0.130350	-0.080450	9.772210	0.005938	0.012216	-0.005846				-0.916384	-0.113318	35.778076
14501	15150120	0.062014	-0.019494	9.864805	0.001042	0.030391	-0.006033				-0.914456	-0.112322	35.780223
14504	15150145	0.056385	-0.072141	9.837505	0.002177	0.017166	0.012591				-0.914147	-0.109835	35.781988
14508	15150170	0.129601	-0.037226	9.804993	0.007036	-0.003068	0.009033	0.275162	-0.266635	-0.994666	-0.913142	-0.110254	35.783297
14511	15150195	0.075577	-0.062451	9.806069	0.000528	0.011815	-0.010930				-0.913063	-0.108587	35.781695
14515	15150220	0.092202	-0.020303	9.856785	0.005773	0.002421	0.003836				-0.907966	-0.110232	35.784831
14518	15150245	0.123914	-0.042754	9.887248	-0.016028	-0.014000	-0.010337				-0.910259	-0.112260	35.783387
14522	15150270	0.104331	-0.129690	9.769447	-0.007510	-0.007391	-0.010471	0.275705	-0.268608	-0.993720	-0.911332	-0.113343	35.781903
14525	15150295	0.103381	0.035265	9.871775	0.004430	0.002536	-0.001387				-0.910696	-0.112983	35.781690
14529	15150320	0.091539	-0.048632	9.854135	0.001228	-0.010584	0.005044				-0.907582	-0.115251	35.783084
14532	15150345	0.076858	-0.079823	9.844522	0.009993	0.011396	0.011037				-0.906154	-0.113594	35.784633
14536	15150370	0.096995	0.033385	9.830585	-0.010327	0.008500	0.007924	0.274750	-0.268592	-0.993724	-0.907635	-0.112359	35.785751
14539	15150395	0.096517	-0.070817	9.754118	-0.027066	0.004783	-0.014581				-0.911508	-0.111707	35.783650
14543	15150420	0.048299	-0.045996	9.944348	0.012213	0.019442	-0.012968				-0.901749	-0.111316	35.785619
14546	15150445	0.132484	0.034055	9.810257	0.001687	-0.000787	-0.009005				-0.901505	-0.111449	35.784326
14550	15150470	0.134400	-0.099225	9.809332	0.003834	0.009286	-0.016885	0.274252	-0.269080	-0.994728	-0.900951	-0.110157	35.781890
14553	15150495	0.056383	0.016902	9.883849	0.006217	-0.009267	0.006475				-0.900062	-0.111470	35.782833
14557	15150520	0.107707	-0.115679	9.807817	0.010909	0.004642	-0.008196				-0.899759	-0.110932	35.780567
14560	15150545	0.052450	0.003436	9.859181	0.012861	0.006378	-0.011854				-0.897913	-0.110046	35.778865
14564	15150570	0.099072	-0.016116	9.845840	0.005451	0.001608	-0.015144	0.274268	-0.267596	-0.993209	-0.897128	-0.109849	35.776690
14567	15150595	0.121482	-0.029458	9.785688	0.007883	0.001678	-0.008108				-0.895997	-0.109627	35.775523
14571	15150620	0.106657	-0.036450	9.813048	-0.001039	-0.014052	-0.020556				-0.892882	-0.115293	35.776552
14574	15150645	0.067937	-0.019250	9.851121	0.012493	-0.004533	-0.024085				-0.891085	-0.115996	35.773115
14578	15150670	0.069377	-0.030057	9.852542	0.009732	0.007875	-0.003251	0.276194	-0.267627	-0.992705	-0.889690	-0.114876	35.772630
14581	15150695	0.077794	-0.016793	9.819648	-0.008968	-0.017174	0.011960				-0.890978	-0.117309	35.774382
14585	15150720	0.098080	-0.036481	9.822597	-0.000329	0.007723	0.002171				-0.885104	-0.115615	35.771713
14588	15150745	0.066343	-0.008656	9.860695	-0.000930	-0.000149	0.015485				-0.885242	-0.115603	35.773932
14592	15150770	0.097016	-0.036625	9.808879	-0.003454	-0.003810	0.009143	0.276161	-0.266645	-0.993176	-0.885740	-0.116128	35.775245
14595	15150795	0.098139	-0.039139	9.841798	-0.011624	-0.000916	-0.013162				-0.887401	-0.116288	35.773367
14599	15150820	0.047648	-0.023912	9.848260	-0.008619	-0.002703	0.010557				-0.884763	-0.120999	35.778495
14602	15150845	0.115625	-0.029721	9.822691	-0.010443	0.004488	-0.014463				-0.886254	-0.120388	35.776413
14606	15150870	0.081621	-0.019226	9.832019	-0.000840	-0.001875	0.001334	0.275645	-0.266149	-0.994157	-0.886375	-0.120654	35.776616
14609	15150895	0.102163	-0.024347	9.799257	0.010991	0.014350	-0.001056				-0.884800	-0.118601	35.776429
14613	15150920	0.080663	-0.048845	9.856811	-0.006799	-0.011937	0.019181				-0.885512	-0.124555	35.777531
14616	15150945	0.093931	-0.023076	9.823895	0.008419	-0.000015	0.005239				-0.884307	-0.124546	35.778286
14620	15150970	0.123897	-0.041729	9.833755	-0.023404	0.012799	-0.010727	0.274283	-0.267594	-0.992714	-0.887656	-0.122736	35.776722
14623	15150995	0.075161	-0.030102	9.814186	-0.002326	0.008284	-0.007686				-0.887987	-0.121567	35.775601
14627	15151020	0.098129	-0.051418	9.837725	-0.009391	0.014962	-0.004041				-0.883921	-0.120625	35.776089
14630	15151045	0.100762	-0.036322	9.828098	0.003240	0.007491	0.003572				-0.883458	-0.119545	35.776587
14634	15151070	0.076533	-0.047404	9.843042	0.014265	0.005083	-0.002591	0.274368	-0.269062	-0.990769	-0.881414	-0.118823	35.776195
14637	15151095	0.090350	-0.039488	9.823915	-0.008692	-0.008307	0.002815				-0.882660	-0.120006	35.776626
14641	15151120	0.088770	-0.043268	9.822555	0.005843	0.006497	0.006436				-0.877404	-0.118785	35.776085
14644	15151145	0.079280	-0.050187	9.840323	0.004752	0.009142	0.015497				-0.876728	-0.117441	35.778280
14648	15151170	0.091723	-0.054057	9.832203	0.006621	-0.005823	0.016543	0.275314	-0.268586	-0.990753	-0.875784	-0.118239	35.780665
14651	15151195	0.084866	-0.050240	9.825288	0.000542	-0.005372	0.001544				-0.875707	-0.119005	35.780905
14655	15151220	0.109496	-0.064706	9.843328	-0.009397	-0.004339	0.022466				-0.874879	-0.122071	35.784264
14658	15151245	0.078429	-0.062587	9.829399	-0.010654	-0.008669	-0.016433				-0.876400	-0.123348	35.781927
14662	15151270	0.083612	-0.050154	9.828013	0.005408	-0.002310	-0.009565	0.275228	-0.268600	-0.993722	-0.875623	-0.123700	35.780565
14665	15151295	0.098417	-0.048868	9.811662	-0.010575	-0.002834	0.002463				-0.877139	-0.124101	35.780927
14669	15151320	0.104188	-0.052693	9.815821	0.000894	-0.014316	0.001101				-0.871914	-0.128590	35.780997
14672	15151345	0.091516	-0.055429	9.833577	-0.000799	0.011557	-0.022995				-0.872021	-0.126985	35.777678
14676	15151370	0.097191	-0.059436	9.847351	-0.013533	-0.007951	-0.003801	0.275687	-0.267623	-0.993697	-0.873959	-0.128132	35.777150
14679	15151395	0.080489	-0.050090	9.859533	0.004187	0.007047	-0.001603				-0.873358	-0.127126	35.776905
14683	15151420	0.068271	-0.048874	9.840261	0.011168	0.015068	-0.009659				-0.870368	-0.128472	35.776047
14686	15151445	0.079805	-0.066434	9.826676	-0.000177	-0.008515	0.002697				-0.870395	-0.129686	35.776460
14690	15151470	0.103220	-0.076822	9.811793	0.006208	-0.012295	0.004360	0.277126	-0.267154	-0.993183	-0.869507	-0.131437	35.777106
14693	15151495	0.089873	-0.046230	9.832166	-0.005938	0.022334	-0.011124				-0.870354	-0.128263	35.775467
14697	15151520	0.080543	-0.042086	9.832087	0.004549	0.010040	-0.012492				-0.864749	-0.131097	35.774989
14700	15151545	0.091618	-0.072740	9.858320	0.004202	0.014028	0.001390				-0.864148	-0.129085	35.775162
14704	15151570	0.087319	-0.043455	9.855458	-0.007950	-0.009300	-0.010951	0.276213	-0.267130	-0.991703	-0.865283	-0.130440	35.773619
14707	15151595	0.082033	-0.059614	9.832159	-0.003323	0.014873	-0.005955				-0.865757	-0.128323	35.772724
14711	15151620	0.098118	-0.044718	9.847307	-0.013722	0.006455	-0.006333				-0.864593	-0.128432	35.771075
14714	15151645	0.090314	-0.040635	9.834894	0.005697	-0.016531	-0.001065				-0.863776	-0.130802	35.770966
14718	15151670	0.083368	-0.038159	9.836213	-0.005399	-0.007918	-0.007881	0.275758	-0.269094	-0.992247	-0.864547	-0.131953	35.769846
14721	15151695	0.090029	-0.048715	9.845888	-0.002341	-0.000976	-0.018583				-0.864876	-0.132133	35.767179
14725	15151720	0.067633	-0.081305	9.840343	0.011764	0.006495	0.007749				-0.859838	-0.130966	35.770153
14728	15151745	0.076820	-0.061045	9.838979	0.001942	-0.006031	-0.012416				-0.859556	-0.131856	35.768394
14732	15151770	0.097590	-0.076884	9.825462	-0.001182	-0.001712	0.003292	0.275298	-0.270070	-0.992272	-0.859727	-0.132094	35.768873
14735	15151795	0.112214	-0.030824	9.817184	0.005330	-0.039889	-0.014527				-0.858958	-0.137839	35.766874
14739	15151820	0.071259	-0.063962	9.826605	-0.000748	0.022244	0.001258				-0.856665	-0.131163	35.766414
14742	15151845	0.074154	-0.065158	9.825266	-0.003929	0.006157	-0.013506				-0.857224	-0.130310	35.764470
14746	15151870	0.082148	-0.047879	9.825263	-0.016025	-0.001931	-0.006036	0.274768	-0.269576	-0.993748	-0.859517	-0.130599	35.763602
14749	15151895	0.109719	-0.075257	9.817309	0.007065	0.001727	0.001830				-0.858506	-0.130348	35.763858
14753	15151920	0.105557	-0.072674	9.820015	0.003953	0.002044	0.000030				-0.854685	-0.138127	35.761605
14756	15151945	0.090797	-0.075634	9.821297	0.011696	-0.004052	0.013494				-0.853014	-0.138679	35.763547
14760	15151970	0.074053	-0.061291	9.834848	-0.014891	0.006199	0.017083	0.274757	-0.266615	-0.992194	-0.855153	-0.137754	35.765983
14763	15151995	0.065712	-0.050446	9.838873	-0.003475	0.003700	0.003007				-0.855652	-0.137218	35.766401
14767	15152020	0.085237	-0.070698	9.833582	-0.019076	-0.005995	0.012520				-0.853383	-0.140412	35.767935
14770	15152045	0.084574	-0.047305	9.860931	-0.005251	-0.004347	-0.007147				-0.854133	-0.141050	35.766923
14774	15152070	0.073461	-0.038129	9.848491	0.009479	0.015074	0.003305	0.275296	-0.267601	-0.990730	-0.852777	-0.138884	35.767371
14777	15152095	0.068771	-0.054392	9.827933	0.003067	-0.013813	0.001492				-0.852338	-0.140859	35.767608
14781	15152120	0.092993	-0.048775	9.821226	0.000726	0.004949	0.002380				-0.849678	-0.139711	35.768151
14784	15152145	0.101682	-0.068768	9.815865	0.000547	-0.008547	-0.009239				-0.849597	-0.140955	35.766853
14788	15152170	0.079387	-0.037027	9.830698	-0.019220	-0.010164	-0.002769	0.275324	-0.269079	-0.990764	-0.852349	-0.142416	35.766478
14791	15152195	0.071382	-0.047804	9.804612	-0.000469	0.003171	0.005879				-0.852418	-0.141950	35.767316
14795	15152220	0.074016	-0.028714	9.799093	0.009806	-0.001127	-0.009663				-0.847009	-0.146650	35.765414
14798	15152245	0.079191	-0.048973	9.811531	0.003181	0.018884	0.013456				-0.846559	-0.143917	35.767299
14802	15152270	0.077713	-0.038136	9.826563	0.009350	0.013833	-0.008835	0.275280	-0.269085	-0.992249	-0.845216	-0.141955	35.766009
14805	15152295	0.103740	-0.030002	9.806154	-0.017186	-0.002101	-0.004812				-0.847676	-0.142266	35.765327
14809	15152320	0.090066	-0.042358	9.821177	-0.024021	0.016411	-0.013562				-0.845229	-0.141242	35.764913
14812	15152345	0.089722	-0.040790	9.860946	-0.021514	0.012796	0.012134				-0.848315	-0.139384	35.766621
14816	15152370	0.061851	-0.056187	9.819669	-0.013524	0.007816	-0.003605	0.275285	-0.268591	-0.991743	-0.850250	-0.138272	35.766090
14819	15152395	0.095713	-0.050045	9.834968	-0.005637	-0.003873	-0.003529				-0.851057	-0.138834	35.765590
14823	15152420	0.072720	-0.053175	9.822474	-0.014174	0.003551	-0.002643				-0.851247	-0.140156	35.765028
14826	15152445	0.068313	-0.058400	9.841661	0.005925	0.017390	0.009620				-0.850402	-0.137645	35.766361
14830	15152470	0.087518	-0.051607	9.828055	-0.015631	0.012366	-0.004670	0.275763	-0.268599	-0.991740	-0.852639	-0.135883	35.765670
14833	15152495	0.068832	-0.053000	9.832032	0.014785	-0.003161	-0.005321				-0.850520	-0.136347	35.764922
14837	15152520	0.069968	-0.048822	9.855350	0.010608	-0.032450	0.025731				-0.848444	-0.143114	35.768926
14840	15152545	0.073639	-0.063802	9.852684	0.002626	0.029366	0.002155				-0.848068	-0.138903	35.769170
14844	15152570	0.119744	-0.034754	9.833709	0.001575	0.009023	0.006060	0.274310	-0.269071	-0.992749	-0.847845	-0.137598	35.770016
14847	15152595	0.084452	-0.029803	9.843045	0.005902	-0.000197	0.011690				-0.847003	-0.137602	35.771689
14851	15152620	0.077904	-0.039417	9.816980	0.003318	0.000980	-0.010371				-0.841756	-0.140019	35.767792
14854	15152645	0.095070	-0.020432	9.829375	-0.002991	0.012141	-0.008963				-0.842182	-0.138299	35.766485
14858	15152670	0.102033	-0.029806	9.834944	-0.006564	-0.003907	-0.011776	0.273346	-0.268562	-0.992742	-0.843118	-0.138883	35.764805
14861	15152695	0.096534	-0.017609	9.838986	-0.001340	-0.002597	-0.005232				-0.843308	-0.139266	35.764058
14865	15152720	0.101047	-0.044706	9.824007	-0.016563	0.003164	0.004022				-0.841160	-0.140500	35.767036
14868	15152745	0.094386	-0.058178	9.841839	-0.014184	-0.004210	0.003295				-0.843192	-0.141096	35.767518
14872	15152770	0.096732	-0.021670	9.837624	-0.005540	-0.014763	-0.006910	0.275267	-0.267606	-0.991719	-0.843983	-0.143224	35.766561
14875	15152795	0.099461	-0.036468	9.834931	-0.000301	-0.006677	-0.020920				-0.844019	-0.144225	35.763576
14879	15152820	0.112224	-0.048617	9.829580	-0.020769	-0.011666	-0.001265				-0.843657	-0.147357	35.765546
14882	15152845	0.099727	-0.056606	9.847353	-0.000505	-0.006618	-0.005691				-0.843727	-0.148316	35.764749
14886	15152870	0.109400	-0.037881	9.813066	-0.011016	-0.010048	0.001289	0.274818	-0.267593	-0.990732	-0.845306	-0.149753	35.764954
14889	15152895	0.111471	-0.044451	9.841913	-0.014514	0.004612	0.016820				-0.847391	-0.149057	35.767353
14893	15152920	0.098255	-0.039219	9.829457	-0.001448	0.004607	-0.028799				-0.842047	-0.152231	35.757852
14896	15152945	0.081900	-0.036696	9.836202	-0.000334	-0.003812	0.007917				-0.842098	-0.152760	35.758998
14900	15152970	0.099475	-0.056854	9.843238	-0.017001	0.018480	-0.017291	0.273829	-0.268076	-0.992233	-0.844527	-0.150150	35.756487
14903	15152995	0.094149	-0.036648	9.830797	-0.010636	0.005127	0.016937				-0.846056	-0.149380	35.758898
14907	15153020	0.103512	-0.045941	9.824030	-0.006710	0.021271	-0.002196				-0.844082	-0.148490	35.758618
14910	15153045	0.115820	-0.051108	9.832369	-0.014181	0.020257	0.001745				-0.846114	-0.145586	35.758818
