// Start Time: Unknown
// Update Rate: Various
// Filter Profile: general (39.15)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 1.10.0
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw
32053	8270653	0.064156	-0.076765	9.834464	-0.032486	0.008105	-0.000563				-0.393828	-0.545048	31.780080
32057	8270678	0.069156	-0.061485	9.845421	-0.004323	0.017892	-0.014767				-0.389119	-0.543098	31.778354
32060	8270703	0.102281	-0.085136	9.837496	0.005667	0.016315	-0.005205				-0.388300	-0.540766	31.777593
32064	8270728	0.099520	-0.074465	9.823717	0.001477	0.007580	0.004236	0.296945	-0.243994	-0.920793	-0.388094	-0.539676	31.778194
32067	8270753	0.099640	-0.078416	9.823742	0.002210	0.008245	0.004898				-0.387784	-0.538490	31.778883
32071	8270778	0.080555	-0.079978	9.844197	0.007759	-0.001703	0.002082				-0.389414	-0.540297	31.778662
32074	8270803	0.081485	-0.057240	9.827660	0.008532	0.014204	-0.017762				-0.388168	-0.538280	31.776112
32078	8270828	0.100792	-0.051542	9.833264	-0.007202	-0.019103	-0.011058	0.298353	-0.245010	-0.922294	-0.389185	-0.541027	31.774544
32081	8270853	0.084207	-0.046506	9.833127	0.002384	0.001766	0.008936				-0.388855	-0.540766	31.775825
32085	8270878	0.092388	-0.051703	9.827732	-0.006382	0.001675	0.002010				-0.387567	-0.541139	31.775755
32088	8270903	0.091282	-0.055840	9.820875	-0.005586	-0.009407	0.008817				-0.388379	-0.542478	31.777022
32092	8270928	0.081748	-0.050421	9.830389	0.005181	-0.011085	-0.012903	0.296413	-0.244982	-0.923293	-0.387619	-0.544079	31.775186
32095	8270953	0.089830	-0.057103	9.845551	-0.009829	-0.013737	-0.008383				-0.389016	-0.546054	31.774000
32099	8270978	0.092439	-0.065129	9.849710	-0.006282	0.010723	-0.000969				-0.385964	-0.543822	31.776494
32102	8271003	0.073502	-0.053161	9.824850	0.014350	-0.000392	0.000231				-0.383909	-0.543878	31.776535
32106	8271028	0.065195	-0.045328	9.826138	0.005317	0.007346	-0.008479	0.296003	-0.245457	-0.921327	-0.383136	-0.542834	31.775308
32109	8271053	0.072248	-0.056189	9.824864	-0.007713	-0.003228	0.005782				-0.384248	-0.543290	31.776135
32113	8271078	0.072827	-0.085760	9.822215	-0.006573	-0.015153	0.001799				-0.383251	-0.548518	31.774626
32116	8271103	0.081727	-0.055949	9.834519	-0.003013	-0.012518	0.006798				-0.383692	-0.550304	31.775604
32120	8271128	0.070604	-0.041229	9.841256	-0.000660	-0.008610	0.009589	0.296022	-0.244960	-0.920326	-0.383800	-0.551528	31.776990
32123	8271153	0.077158	-0.050673	9.850939	-0.016661	0.016758	-0.011875				-0.386170	-0.549139	31.775276
32127	8271178	0.086868	-0.039781	9.844113	-0.019503	-0.015235	-0.010611				-0.385467	-0.555717	31.776551
32130	8271203	0.080361	-0.058583	9.834519	-0.007638	-0.006638	0.003050				-0.386566	-0.556665	31.776996
32134	8271228	0.089860	-0.057231	9.835960	-0.011143	-0.011615	-0.005166	0.296495	-0.245463	-0.920830	-0.388155	-0.558334	31.776270
32137	8271253	0.065394	-0.046734	9.833007	0.000060	-0.013378	-0.004956				-0.388140	-0.560255	31.775575
32141	8271278	0.076177	-0.049448	9.826234	-0.013006	-0.004134	-0.016588				-0.390140	-0.558092	31.772415
32144	8271303	0.073241	-0.057459	9.834459	-0.005467	0.022690	-0.017789				-0.390898	-0.554859	31.769841
32148	8271328	0.078734	-0.061439	9.844120	-0.007075	0.013807	-0.014125	0.296527	-0.246445	-0.920359	-0.391892	-0.552895	31.767805
32151	8271353	0.092448	-0.061273	9.825015	-0.010164	0.009076	-0.025767				-0.393312	-0.551621	31.764104
32155	8271378	0.081377	-0.047646	9.850955	-0.005500	0.001970	0.000526				-0.390440	-0.556073	31.767443
32158	8271403	0.078572	-0.049002	9.853675	0.006257	0.003310	0.002269				-0.389546	-0.555596	31.767761
32162	8271428	0.076224	-0.069547	9.848236	-0.010230	0.005294	-0.005028	0.296533	-0.245951	-0.919852	-0.391005	-0.554843	31.767043
32165	8271453	0.099093	-0.051532	9.835996	0.003007	0.003843	0.002964				-0.390578	-0.554289	31.767454
32169	8271478	0.077559	-0.081388	9.851025	0.004530	0.015114	0.009485				-0.389564	-0.552933	31.764943
32172	8271503	0.059604	-0.052095	9.861781	0.002819	0.007316	-0.008328				-0.389149	-0.551893	31.763743
32176	8271528	0.092251	-0.060913	9.844202	0.009766	0.016938	-0.003153	0.295555	-0.243962	-0.919315	-0.387745	-0.549470	31.763271
32179	8271553	0.094920	-0.034212	9.834546	-0.004491	-0.000015	0.006031				-0.388397	-0.549466	31.764141
32183	8271578	0.089670	-0.058175	9.849679	0.006118	-0.007610	0.011238				-0.384233	-0.551535	31.765626
32186	8271603	0.085692	-0.057131	9.837296	0.003117	0.007832	-0.003026				-0.383782	-0.550416	31.765179
32190	8271628	0.092417	-0.048917	9.837316	-0.000413	-0.007641	-0.018914	0.294604	-0.244933	-0.919838	-0.383816	-0.551528	31.762484
32193	8271653	0.096686	-0.050351	9.822260	-0.003903	-0.005537	-0.016220				-0.384352	-0.552337	31.760156
32197	8271678	0.081891	-0.070865	9.824972	-0.007550	0.001439	0.003089				-0.383328	-0.552854	31.763998
32200	8271703	0.081238	-0.042629	9.850946	-0.024733	-0.002535	-0.004528				-0.386864	-0.553222	31.763349
32204	8271728	0.064808	-0.038575	9.845318	0.000721	0.012867	-0.009882	0.295577	-0.245934	-0.919857	-0.386747	-0.551388	31.761926
32207	8271753	0.084562	-0.055830	9.818082	0.000456	-0.009462	-0.010130				-0.386668	-0.552753	31.760487
32211	8271778	0.068912	-0.034623	9.841233	-0.010134	0.004476	-0.002952				-0.386506	-0.553097	31.759378
32214	8271803	0.093342	-0.037747	9.844149	0.027072	0.012097	-0.009070				-0.382616	-0.551373	31.758066
32218	8271828	0.082246	-0.012608	9.830269	0.006059	0.012714	0.007267	0.297497	-0.246460	-0.919859	-0.381758	-0.549545	31.759091
32221	8271853	0.077253	-0.043873	9.823470	0.002266	0.020660	-0.001861				-0.381430	-0.546588	31.758801
32225	8271878	0.075636	-0.031996	9.842634	-0.023077	0.006890	-0.009266				-0.382745	-0.551470	31.756532
32228	8271903	0.090540	-0.022091	9.823507	0.000340	-0.002174	-0.010356				-0.382682	-0.551792	31.755037
32232	8271928	0.105728	-0.016618	9.815356	-0.007413	-0.009558	0.013189	0.297975	-0.246468	-0.919857	-0.383763	-0.553148	31.756942
32235	8271953	0.088066	-0.023269	9.828977	0.011170	-0.011170	0.000148				-0.382163	-0.554748	31.756961
32239	8271978	0.086757	-0.042275	9.827653	0.011241	0.006229	-0.003128				-0.379594	-0.550840	31.756387
32242	8272003	0.085220	-0.039820	9.837235	-0.006959	0.006887	-0.001898				-0.380588	-0.549855	31.756108
32246	8272028	0.085195	-0.033249	9.820759	-0.021179	0.009626	0.001316	0.298476	-0.246966	-0.919371	-0.383624	-0.548475	31.756295
32249	8272053	0.077174	-0.026539	9.834401	-0.014207	-0.003549	-0.001889				-0.385656	-0.548985	31.756025
32253	8272078	0.066110	-0.033465	9.848063	-0.023627	0.000620	-0.001736				-0.383180	-0.551526	31.756299
32256	8272103	0.080123	-0.038682	9.819365	-0.016084	0.005530	-0.014390				-0.385464	-0.550748	31.754234
32260	8272128	0.065181	-0.047937	9.833020	0.005391	-0.000578	-0.010595	0.297049	-0.246447	-0.918872	-0.384677	-0.550841	31.752722
32263	8272153	0.107161	-0.032511	9.815413	0.006381	0.001101	-0.006504				-0.383754	-0.550690	31.751788
32267	8272178	0.090678	-0.039194	9.853734	0.022382	-0.001781	0.003216				-0.381281	-0.553141	31.753093
32270	8272203	0.096314	-0.039552	9.838681	-0.004362	-0.002110	-0.005028				-0.381899	-0.553448	31.752373
32274	8272228	0.085031	-0.023510	9.839932	-0.003569	0.019123	0.018100	0.297990	-0.246466	-0.919362	-0.382435	-0.550692	31.754952
32277	8272253	0.124192	-0.025536	9.831973	-0.005107	0.026658	0.002863				-0.383170	-0.546871	31.755336
32281	8272278	0.097623	-0.034091	9.838681	-0.003822	-0.007117	-0.006962				-0.379822	-0.553104	31.753246
32284	8272303	0.089632	-0.047710	9.840039	-0.006498	-0.004715	-0.011119				-0.380738	-0.553790	31.751649
32288	8272328	0.104416	-0.020567	9.813990	0.002724	-0.017294	0.017653	0.298511	-0.246467	-0.917875	-0.380372	-0.556251	31.754198
32291	8272353	0.090782	-0.037164	9.841379	-0.019453	-0.006427	-0.005749				-0.383151	-0.557177	31.753377
32295	8272378	0.079613	-0.023511	9.842637	0.004342	0.012840	0.010495				-0.378273	-0.552119	31.756284
32298	8272403	0.086394	-0.019596	9.837181	-0.014624	0.005203	0.006734				-0.380377	-0.551367	31.757238
32302	8272428	0.099134	-0.046334	9.820895	-0.012390	0.002398	0.011025	0.298545	-0.245968	-0.916379	-0.382167	-0.551013	31.758821
32305	8272453	0.083905	-0.038388	9.828993	0.006132	0.010459	-0.007474				-0.381278	-0.549522	31.757743
32309	8272478	0.111117	-0.035371	9.842889	-0.016266	0.000651	0.003214				-0.385052	-0.553381	31.758691
32312	8272503	0.074805	-0.040109	9.824822	-0.016221	-0.003743	0.010327				-0.387390	-0.553907	31.760174
32316	8272528	0.089999	-0.053223	9.831832	-0.014850	-0.023365	0.002405	0.296167	-0.244937	-0.915377	-0.389521	-0.557251	31.760537
32319	8272553	0.081443	-0.045098	9.835855	0.004059	-0.007464	-0.002177				-0.388936	-0.558322	31.760234
32323	8272578	0.104209	-0.044974	9.831905	-0.019357	0.030023	-0.011362				-0.389160	-0.553009	31.758045
32326	8272603	0.082981	-0.045300	9.818050	-0.009586	-0.005643	0.015661				-0.390555	-0.553802	31.760289
32330	8272628	0.094880	-0.043727	9.820852	-0.006206	0.017105	0.017186	0.296096	-0.243467	-0.916827	-0.391467	-0.551335	31.762736
32333	8272653	0.104535	-0.047504	9.840146	-0.016782	-0.004067	-0.010791				-0.393856	-0.551928	31.761193
32337	8272678	0.112710	-0.045931	9.833328	0.000523	-0.003318	0.001052				-0.388582	-0.554418	31.762796
32340	8272703	0.058388	-0.063170	9.859070	-0.023796	0.004689	-0.008653				-0.391978	-0.553755	31.761558
32344	8272728	0.074795	-0.067889	9.857829	0.009464	0.000624	-0.001961	0.296082	-0.243469	-0.917322	-0.390620	-0.553668	31.761272
32347	8272753	0.084277	-0.049240	9.835902	-0.012811	-0.008100	0.007708				-0.392465	-0.554820	31.762387
32351	8272778	0.065181	-0.053294	9.844001	0.005886	0.000693	-0.016098				-0.389915	-0.555714	31.757720
32354	8272803	0.074831	-0.064104	9.842735	-0.008877	0.008306	0.008638				-0.391198	-0.554516	31.758945
32358	8272828	0.072185	-0.074657	9.838634	0.014596	0.009879	-0.014764	0.295173	-0.244433	-0.916360	-0.389087	-0.553116	31.756826
32361	8272853	0.068217	-0.068374	9.824867	-0.002190	0.009668	0.007862				-0.389412	-0.551723	31.757945
32365	8272878	0.094313	-0.056952	9.809915	0.014748	-0.021358	-0.007415				-0.386582	-0.558872	31.757148
32368	8272903	0.061205	-0.042624	9.828848	0.011127	-0.010540	-0.002477				-0.384985	-0.560384	31.756802
32372	8272928	0.094175	-0.062484	9.830507	0.002901	-0.015739	0.000811	0.296123	-0.244944	-0.916862	-0.384570	-0.562637	31.756940
32375	8272953	0.067972	-0.045409	9.844002	-0.007601	-0.011086	-0.001369				-0.385657	-0.564227	31.756745
32379	8272978	0.061440	-0.073722	9.837183	0.008391	0.006984	0.006877				-0.381474	-0.561775	31.759269
32382	8273003	0.069377	-0.052174	9.820712	-0.006011	0.009742	0.018542				-0.382361	-0.560362	31.761919
32386	8273028	0.071857	-0.035906	9.817935	-0.001463	0.004199	0.001697	0.297092	-0.246440	-0.917387	-0.382573	-0.559759	31.762154
32389	8273053	0.091047	-0.049276	9.815370	-0.016133	0.002214	-0.009213				-0.384871	-0.559451	31.760826
32393	8273078	0.062981	-0.070921	9.830321	0.006828	-0.001019	-0.010799				-0.380439	-0.563041	31.760624
32396	8273103	0.068308	-0.083061	9.827653	-0.001119	0.018448	-0.008209				-0.380588	-0.560407	31.759434
32400	8273128	0.084627	-0.084283	9.833263	-0.011775	0.009283	-0.008385	0.297106	-0.246438	-0.916892	-0.382262	-0.559085	31.758220
32403	8273153	0.055971	-0.079104	9.837172	0.000066	0.016500	-0.014988				-0.382232	-0.556736	31.756064
32407	8273178	0.076442	-0.080139	9.856508	-0.008203	-0.003654	-0.022979				-0.383474	-0.560859	31.753887
32410	8273203	0.096566	-0.062456	9.825047	-0.009473	0.010747	-0.016178				-0.384808	-0.559335	31.751557
32414	8273228	0.069370	-0.058541	9.845419	0.008643	0.002277	-0.027728	0.298100	-0.246942	-0.915909	-0.383532	-0.559035	31.747583
32417	8273253	0.077713	-0.055945	9.829013	-0.003916	-0.007521	-0.001596				-0.384090	-0.560114	31.747364
32421	8273278	0.060394	-0.084623	9.826237	0.000121	-0.000532	-0.004464				-0.381250	-0.558302	31.745032
32424	8273303	0.066734	-0.065568	9.842687	-0.006473	0.000997	-0.006983				-0.382167	-0.558166	31.744026
32428	8273328	0.066919	-0.075082	9.846823	-0.010084	0.003831	0.000143	0.297155	-0.245936	-0.914901	-0.383612	-0.557617	31.744046
32431	8273353	0.082143	-0.085826	9.838732	-0.020459	-0.002167	-0.007962				-0.386531	-0.557935	31.742905
32435	8273378	0.087055	-0.057227	9.833191	-0.012912	0.001861	-0.004195				-0.383786	-0.559969	31.743465
32438	8273403	0.064134	-0.079060	9.841335	-0.004949	0.009830	-0.011852				-0.384478	-0.558573	31.741746
32442	8273428	0.084622	-0.074839	9.830490	-0.012384	-0.001715	-0.003448	0.296663	-0.245930	-0.915398	-0.386247	-0.558822	31.741257
32445	8273453	0.083111	-0.056026	9.824928	-0.005098	-0.012225	-0.012378				-0.386960	-0.560585	31.739497
32449	8273478	0.081745	-0.061326	9.831791	-0.001155	-0.006685	0.003149				-0.387108	-0.561630	31.740739
32452	8273503	0.083234	-0.065397	9.823586	-0.012401	-0.011946	-0.006706				-0.388875	-0.563347	31.739792
32456	8273528	0.088515	-0.069177	9.846962	-0.002483	0.001185	-0.007197	0.295716	-0.246406	-0.915414	-0.389220	-0.563185	31.738759
32459	8273553	0.076671	-0.082854	9.833205	0.005494	-0.003536	0.007732				-0.388444	-0.563684	31.739882
32463	8273578	0.076047	-0.047719	9.823486	0.013556	0.004241	-0.005217				-0.385755	-0.565881	31.736444
32466	8273603	0.081579	-0.052022	9.823531	-0.011113	0.007811	0.003958				-0.387353	-0.564759	31.737012
32470	8273628	0.079074	-0.067919	9.834531	0.008152	0.006029	-0.011231	0.295678	-0.245918	-0.916393	-0.386169	-0.563906	31.735394
32473	8273653	0.074911	-0.069252	9.840009	0.017405	0.000389	0.014366				-0.383696	-0.563836	31.737449
32477	8273678	0.095067	-0.067728	9.845618	0.003791	0.015177	-0.011294				-0.382606	-0.563777	31.735098
32480	8273703	0.084722	-0.084160	9.842864	-0.011131	-0.002126	-0.006670				-0.384191	-0.564088	31.734138
32484	8273728	0.083307	-0.077538	9.842830	-0.006542	-0.002986	-0.006229	0.296105	-0.243959	-0.916839	-0.385119	-0.564522	31.733256
32487	8273753	0.088720	-0.074660	9.842859	-0.004534	-0.002633	0.003758				-0.385774	-0.564895	31.733790
32491	8273778	0.085445	-0.050410	9.850990	-0.010340	0.004576	-0.011259				-0.381883	-0.565343	31.733936
32494	8273803	0.080637	-0.069306	9.827696	0.006479	-0.012103	0.009902				-0.380969	-0.567067	31.735371
32498	8273828	0.084621	-0.073412	9.826366	-0.004844	-0.002107	-0.011404	0.296578	-0.244462	-0.917343	-0.381646	-0.567379	31.733734
32501	8273853	0.085613	-0.062590	9.829082	-0.001065	0.009455	-0.014810				-0.381778	-0.566039	31.731608
32505	8273878	0.073559	-0.058696	9.833105	-0.000459	0.005342	-0.008507				-0.380126	-0.568531	31.733299
32508	8273903	0.057229	-0.061485	9.828887	0.010106	0.015375	0.005423				-0.378686	-0.566324	31.734056
32512	8273928	0.095278	-0.058595	9.818162	-0.009984	0.010738	-0.011076	0.296176	-0.245430	-0.915389	-0.380100	-0.564796	31.732465
32515	8273953	0.086989	-0.045279	9.822181	-0.017373	-0.003962	0.000471				-0.382590	-0.565364	31.732536
32519	8273978	0.077502	-0.055745	9.834485	0.016157	0.007586	0.004616				-0.375695	-0.563900	31.731206
32522	8274003	0.089587	-0.039666	9.831773	-0.004044	-0.004916	0.006312				-0.376284	-0.564598	31.732118
32526	8274028	0.078742	-0.045179	9.824866	-0.003770	0.001997	0.005548	0.297642	-0.246437	-0.914910	-0.376831	-0.564307	31.732913
32529	8274053	0.084170	-0.031842	9.813879	-0.017770	-0.000572	-0.000402				-0.379376	-0.564389	31.732855
32533	8274078	0.084684	-0.053247	9.812590	-0.003266	-0.015683	-0.000092				-0.377560	-0.568656	31.733186
32536	8274103	0.099060	-0.044852	9.824997	-0.003812	0.000100	0.003342				-0.378110	-0.568638	31.733669
32540	8274128	0.081507	-0.052226	9.830391	-0.014909	0.006697	-0.010778	0.297627	-0.246439	-0.915405	-0.380231	-0.567689	31.732121
32543	8274153	0.088183	-0.052022	9.822215	-0.016807	0.015703	-0.012875				-0.382620	-0.565453	31.730258
32547	8274178	0.084481	-0.049131	9.822172	-0.005084	-0.000106	-0.002353				-0.381271	-0.569324	31.731920
32550	8274203	0.073216	-0.046903	9.849516	-0.023341	0.001146	-0.015812				-0.384592	-0.569175	31.729661
32554	8274228	0.062452	-0.046684	9.826125	0.006014	0.008765	0.005464	0.297586	-0.244964	-0.915865	-0.383738	-0.567914	31.730432
32557	8274253	0.098085	-0.056903	9.825031	0.008015	-0.013548	-0.004047				-0.382585	-0.569859	31.729870
32561	8274278	0.082928	-0.045126	9.834491	-0.005315	-0.006068	-0.002868				-0.384656	-0.568084	31.728369
32564	8274303	0.075886	-0.041362	9.827583	-0.018723	0.005446	0.004199				-0.387344	-0.567299	31.728966
32568	8274328	0.063694	-0.052100	9.856333	-0.001104	0.009581	0.010806	0.297624	-0.245452	-0.914887	-0.387517	-0.565917	31.730500
32571	8274353	0.078785	-0.037075	9.839937	-0.004917	-0.015245	-0.004517				-0.388215	-0.568105	31.729870
32575	8274378	0.089455	-0.027480	9.828999	0.002262	-0.016981	-0.005892				-0.383802	-0.571833	31.729325
32578	8274403	0.090814	-0.045286	9.830439	-0.023401	0.011127	0.005420				-0.387161	-0.570235	31.730093
32582	8274428	0.077295	-0.055948	9.848203	-0.008689	0.014627	-0.012849	0.297169	-0.245934	-0.914406	-0.388387	-0.568152	31.728240
32585	8274453	0.085632	-0.062595	9.852404	-0.005302	0.007144	-0.004524				-0.389140	-0.567133	31.727578
32589	8274478	0.079732	-0.036984	9.826219	-0.001977	0.026754	-0.006156				-0.387130	-0.568048	31.726920
32592	8274503	0.097902	-0.040806	9.822241	-0.002034	-0.012416	-0.005609				-0.387413	-0.569832	31.726128
32596	8274528	0.085480	-0.038471	9.827625	-0.001426	0.001967	-0.014652	0.297217	-0.246914	-0.913439	-0.387596	-0.569564	31.724030
32599	8274553	0.100836	-0.059758	9.838777	-0.016716	-0.017069	-0.004175				-0.389985	-0.572013	31.723450
32603	8274578	0.097272	-0.024723	9.835901	-0.009416	0.010537	-0.000288				-0.387467	-0.568570	31.723538
32606	8274603	0.081293	-0.046691	9.830385	-0.019518	0.011837	-0.028813				-0.390222	-0.566903	31.719403
32610	8274628	0.101672	-0.041042	9.816780	-0.022192	0.018828	-0.014398	0.297220	-0.247901	-0.913958	-0.393380	-0.564220	31.717323
32613	8274653	0.094867	-0.042338	9.831834	-0.016817	0.006302	-0.003451				-0.395784	-0.563321	31.716824
32617	8274678	0.092442	-0.051718	9.834586	-0.009435	0.001167	-0.003536				-0.394885	-0.568040	31.716468
32620	8274703	0.082563	-0.042411	9.844078	-0.001566	0.008062	-0.004609				-0.395102	-0.566889	31.715799
32624	8274728	0.075884	-0.038629	9.844032	-0.014324	-0.004853	-0.008596	0.298158	-0.246933	-0.913930	-0.397142	-0.567593	31.714567
32627	8274753	0.079832	-0.038636	9.848168	-0.028843	-0.001813	-0.003704				-0.401268	-0.567857	31.714040
32631	8274778	0.088048	-0.043837	9.842764	-0.015661	0.001800	-0.027259				-0.399520	-0.567997	31.710380
32634	8274803	0.079555	-0.031862	9.844037	-0.025132	0.019869	-0.005740				-0.403112	-0.565157	31.709526
32638	8274828	0.097488	-0.031804	9.826325	-0.027062	0.004631	0.007072	0.299109	-0.245962	-0.913407	-0.406998	-0.564486	31.710543
32641	8274853	0.085288	-0.023499	9.826212	-0.002809	-0.006042	-0.002077				-0.407398	-0.565354	31.710249
32645	8274878	0.072232	-0.051978	9.842671	-0.004542	-0.022824	-0.011939				-0.409527	-0.569565	31.708547
