// Start Time: Unknown
// Update Rate: Various
// Filter Profile: general (39.15)
// Option Flags: AHS Disabled ICC Disabled 
// Firmware Version: 1.10.0
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Roll	Pitch	Yaw
24928	11977765	0.046895	-0.191026	9.834100	-0.003454	-0.024861	0.384906	-0.187468	-0.174381	-0.882621	-0.839933	0.110084	118.883893
24932	11977790	-0.024629	-0.408496	9.867245	0.017156	-0.014231	0.356059				-0.837378	0.108792	118.934910
24935	11977815	0.006550	-0.486391	9.862218	0.004353	-0.014904	0.307232				-0.838262	0.105935	118.969832
24939	11977840	-0.031244	-0.470052	9.793320	-0.023457	0.007452	0.280395				-0.841547	0.107591	119.009970
24942	11977865	-0.020623	-0.290426	9.828473	-0.006878	-0.012809	0.227766	-0.187939	-0.172397	-0.881092	-0.842472	0.106236	119.042627
24946	11977890	0.023551	-0.250821	9.825912	-0.011577	-0.020480	0.211252				-0.844074	0.103748	119.072925
24949	11977915	0.021648	-0.237296	9.805290	-0.011396	0.012904	0.191611				-0.839438	0.105348	119.121062
24953	11977940	0.074913	-0.174373	9.845217	-0.004593	-0.008819	0.192662				-0.840045	0.104489	119.148676
24956	11977965	0.037495	-0.140047	9.850352	-0.017920	0.004902	0.188717	-0.188871	-0.172870	-0.880613	-0.842563	0.105588	119.175704
24960	11977990	0.069143	-0.239211	9.805616	-0.009714	0.019644	0.169261				-0.843909	0.108759	119.199907
24963	11978015	-0.025198	-0.189510	9.851441	-0.015095	-0.002477	0.174235				-0.844224	0.101274	119.230926
24967	11978040	-0.009528	-0.062626	9.836053	0.002535	0.000942	0.174727				-0.843817	0.101778	119.255962
24970	11978065	0.061758	-0.100574	9.805129	-0.002414	-0.002389	0.180282	-0.189376	-0.171385	-0.880581	-0.844117	0.101816	119.281783
24974	11978090	0.017458	-0.126982	9.818621	-0.012100	-0.004104	0.169399				-0.845807	0.101586	119.306052
24977	11978115	0.016315	-0.083623	9.860986	0.003034	0.001839	0.177206				-0.842917	0.103788	119.331355
24981	11978140	-0.008455	-0.107243	9.762150	0.004399	0.012870	0.195810				-0.842235	0.106044	119.359379
24984	11978165	0.048139	-0.256371	9.955020	-0.006111	0.006047	0.170359	-0.188932	-0.171892	-0.882075	-0.843065	0.107269	119.383768
24988	11978190	-0.034890	-0.347002	9.862852	0.000070	-0.014751	0.161931				-0.843012	0.105497	119.406995
24991	11978215	0.121809	-0.265497	9.722406	0.007729	0.010964	0.127094				-0.841550	0.107044	119.426167
24995	11978240	0.050604	-0.258304	9.828873	-0.006308	-0.001489	0.103107				-0.842426	0.107048	119.440946
24998	11978265	0.013261	-0.136305	9.867999	-0.008842	-0.013731	0.104745	-0.188407	-0.172881	-0.881106	-0.843665	0.105302	119.455969
25002	11978290	0.048277	-0.034686	9.852826	-0.006820	-0.005370	0.110812				-0.844612	0.104767	119.471849
25005	11978315	0.048354	-0.045438	9.837765	-0.003360	0.008292	0.118527				-0.842006	0.103135	119.496139
25009	11978340	0.045222	-0.082178	9.815929	-0.014809	0.003652	0.116064				-0.844097	0.103903	119.512759
25012	11978365	0.059091	-0.037225	9.854275	-0.006700	0.003275	0.108373	-0.187414	-0.173385	-0.880123	-0.845028	0.104601	119.528268
25016	11978390	0.028604	-0.055715	9.797891	-0.023068	-0.002484	0.140798				-0.848296	0.104543	119.548443
25019	11978415	0.105612	-0.149545	9.843987	-0.014736	-0.004031	0.126168				-0.845992	0.101923	119.562201
25023	11978440	0.052646	-0.130554	9.809273	-0.019753	0.005040	0.141174				-0.848785	0.102944	119.582415
25026	11978465	0.081323	-0.152960	9.839710	-0.024556	0.005282	0.147723	-0.188462	-0.169926	-0.881036	-0.852265	0.104014	119.603564
25030	11978490	0.078182	-0.214819	9.834407	-0.013824	0.003821	0.139283				-0.854209	0.104859	119.623521
25033	11978515	0.040528	-0.246691	9.832874	-0.033501	0.015473	0.104526				-0.858239	0.104568	119.638650
25037	11978540	0.056030	-0.182857	9.814955	-0.011659	0.014874	0.097770				-0.859884	0.106908	119.652625
25040	11978565	0.059163	-0.137050	9.845000	-0.020459	0.015928	0.109014	-0.189474	-0.168437	-0.881996	-0.862785	0.109424	119.668211
25044	11978590	0.082783	-0.176781	9.841174	-0.006104	0.012413	0.109559				-0.863629	0.111438	119.683881
25047	11978615	0.048629	-0.203185	9.797141	0.004953	-0.003721	0.102974				-0.861927	0.108128	119.702884
25051	11978640	0.011570	-0.153829	9.859806	-0.003083	0.030772	0.102626				-0.862341	0.112756	119.717512
25054	11978665	0.045690	-0.052500	9.841887	-0.024493	0.016530	0.099494	-0.189857	-0.170389	-0.880065	-0.865821	0.115339	119.731739
25058	11978690	0.006491	-0.158076	9.832364	-0.012255	0.035229	0.101514				-0.867547	0.120604	119.746203
25061	11978715	0.030699	-0.136136	9.870857	-0.019221	0.002672	0.095963				-0.867325	0.116113	119.761133
25065	11978740	0.057699	-0.161683	9.744949	-0.016518	0.008106	0.097811				-0.869662	0.117486	119.775117
25068	11978765	0.128835	-0.158833	9.786577	-0.007652	0.036596	0.116944	-0.189843	-0.170387	-0.879570	-0.870723	0.122982	119.791792
25072	11978790	-0.050224	-0.211012	9.922661	0.002070	0.030775	0.113590				-0.870391	0.127637	119.807987
25075	11978815	-0.017161	-0.259609	9.829775	-0.013801	-0.003783	0.098771				-0.872325	0.126092	119.820384
25079	11978840	0.058726	-0.271791	9.845423	-0.020859	0.006509	0.074311				-0.875290	0.127186	119.831009
25082	11978865	-0.027704	-0.355285	9.820415	-0.011545	-0.008243	0.053431	-0.189872	-0.170392	-0.880560	-0.876927	0.126123	119.838690
25086	11978890	-0.038325	-0.366149	9.809409	-0.001295	0.001611	0.040728				-0.877099	0.126443	119.844511
25089	11978915	-0.007226	-0.294221	9.817622	-0.001253	0.017990	0.009412				-0.874708	0.131547	119.856165
25093	11978940	0.027006	-0.205936	9.820319	0.004056	-0.015445	-0.002503				-0.874128	0.129330	119.855839
25096	11978965	0.023055	-0.156264	9.848921	0.009720	0.001292	-0.018969	-0.188913	-0.171395	-0.881073	-0.872741	0.129473	119.853122
25100	11978990	0.024632	-0.160302	9.828379	0.003849	0.006542	0.008215				-0.872188	0.130428	119.854277
25103	11979015	0.032765	-0.154926	9.831164	-0.015327	-0.018510	0.003770				-0.873051	0.125326	119.859531
25107	11979040	0.037895	-0.164303	9.843566	-0.014517	0.015005	-0.024991				-0.875139	0.127420	119.855921
25110	11979065	0.036677	-0.160351	9.833941	-0.009795	0.008278	0.007547	-0.189896	-0.169902	-0.881043	-0.876539	0.128622	119.856985
25114	11979090	0.041922	-0.143779	9.839420	0.001958	-0.009191	0.008753				-0.876256	0.127325	119.858260
25117	11979115	0.059217	-0.131268	9.843615	0.008021	0.002037	0.012511				-0.872776	0.128074	119.859923
25121	11979140	0.036057	-0.133119	9.840712	0.004454	0.015403	0.000198				-0.872138	0.130280	119.859908
25124	11979165	0.039093	-0.139918	9.831161	-0.004181	0.008450	0.006104	-0.189423	-0.170405	-0.881548	-0.872735	0.131504	119.860781
25128	11979190	0.041930	-0.131772	9.821558	0.000541	0.001866	-0.007787				-0.872660	0.131754	119.859648
25131	11979215	0.036371	-0.133119	9.839350	0.002201	-0.006805	-0.016420				-0.870083	0.127375	119.859672
25135	11979240	0.043931	-0.116749	9.854426	0.004075	0.008553	0.006667				-0.869497	0.128614	119.860614
25138	11979265	0.027898	-0.123528	9.854340	0.017245	-0.002885	-0.011009	-0.189347	-0.171380	-0.879591	-0.867030	0.128177	119.859036
25142	11979290	0.040487	-0.142342	9.849009	0.010656	-0.007531	0.007424				-0.865502	0.127115	119.860119
25145	11979315	0.048324	-0.130093	9.839419	0.007999	0.007194	-0.001736				-0.863750	0.127634	119.857671
25149	11979340	0.051295	-0.133999	9.825731	0.015707	0.008951	0.003655				-0.861499	0.128923	119.858171
25152	11979365	0.057738	-0.127284	9.840845	0.010791	0.013742	0.007020	-0.190303	-0.171364	-0.879596	-0.859951	0.130907	119.859149
25156	11979390	0.061935	-0.100445	9.811975	0.011432	-0.007276	-0.001636				-0.858314	0.129861	119.858921
25159	11979415	0.046916	-0.118235	9.828399	0.007977	0.009157	0.019795				-0.855211	0.129377	119.863023
25163	11979440	0.035005	-0.136934	9.837984	0.014831	0.001611	-0.007793				-0.853089	0.129591	119.861897
25166	11979465	0.050447	-0.101890	9.833855	0.009817	0.021985	-0.006092	-0.190760	-0.170858	-0.878597	-0.851685	0.132727	119.860988
25170	11979490	0.052799	-0.128906	9.822984	0.003672	-0.004371	-0.003690				-0.851160	0.132093	119.860457
25173	11979515	0.062059	-0.124559	9.810694	0.018544	0.009342	-0.003269				-0.845327	0.131193	119.860252
25177	11979540	0.053150	-0.134369	9.816148	-0.001101	-0.027080	-0.010028				-0.845488	0.127293	119.858871
25180	11979565	0.047404	-0.138564	9.814754	-0.008801	-0.003332	-0.005171	-0.190241	-0.172342	-0.878134	-0.846750	0.126805	119.858131
25184	11979590	0.048190	-0.124915	9.835287	-0.001238	0.019065	0.007798				-0.846925	0.129552	119.859215
25187	11979615	0.005357	-0.138922	9.837784	0.004068	-0.002569	-0.018999				-0.843582	0.123944	119.854875
25191	11979640	0.040141	-0.126095	9.836611	0.024681	0.007553	0.004216				-0.840045	0.125035	119.855468
25194	11979665	0.048470	-0.128899	9.838036	0.009128	-0.001130	0.012438	-0.189821	-0.172359	-0.880112	-0.838734	0.124899	119.857254
25198	11979690	0.043071	-0.135775	9.838020	-0.004138	0.006624	0.009061				-0.839324	0.125867	119.858536
25201	11979715	0.040276	-0.126297	9.843473	-0.000951	-0.007936	0.010972				-0.836973	0.124714	119.859877
25205	11979740	0.007851	-0.108059	9.813005	0.003089	-0.006896	-0.018378				-0.836536	0.123688	119.857269
25208	11979765	0.078352	-0.118922	9.813530	0.022504	-0.001939	0.012316	-0.190341	-0.170876	-0.880574	-0.833309	0.123436	119.859050
25212	11979790	0.034933	-0.142504	9.829760	0.012586	0.021474	0.010602				-0.831503	0.126534	119.860520
25215	11979815	0.026703	-0.134558	9.847513	0.003906	0.015442	0.021863				-0.831261	0.124844	119.863410
25219	11979840	0.046803	-0.112843	9.818777	0.003970	0.016540	0.013618				-0.830689	0.127241	119.865328
25222	11979865	0.049690	-0.125092	9.814732	-0.011161	0.012684	0.003202	-0.190793	-0.169876	-0.879068	-0.832287	0.129064	119.865765
25226	11979890	0.005981	-0.118858	9.856920	-0.004612	0.017025	0.002824				-0.832946	0.131508	119.866145
25229	11979915	0.044289	-0.121028	9.829758	-0.008205	0.010839	0.015427				-0.829578	0.131930	119.869390
25233	11979940	0.056773	-0.129040	9.807926	-0.004505	0.008126	-0.006053				-0.830225	0.133081	119.868520
25236	11979965	0.049738	-0.131760	9.835313	-0.009114	0.008981	0.004768	-0.189342	-0.170886	-0.879085	-0.831529	0.134378	119.869172
25240	11979990	0.056111	-0.108781	9.817462	-0.015146	0.024039	0.001729				-0.833698	0.137824	119.869370
25243	11980015	0.044214	-0.109042	9.824237	-0.011252	0.000782	-0.003846				-0.831728	0.135111	119.868949
25247	11980040	0.042886	-0.134498	9.833904	-0.015296	0.013082	-0.001323				-0.833919	0.136982	119.868744
25250	11980065	0.043266	-0.150463	9.827113	0.007425	0.022505	0.006714	-0.190268	-0.170864	-0.878100	-0.832853	0.140219	119.869653
25254	11980090	0.026707	-0.148167	9.847551	-0.003707	0.023519	0.003751				-0.833383	0.143595	119.870146
25257	11980115	0.047916	-0.107432	9.850316	-0.005808	0.005473	0.007713				-0.833776	0.142651	119.870927
25261	11980140	0.036880	-0.153244	9.822957	0.011612	0.000498	-0.008465				-0.832115	0.142705	119.869720
25264	11980165	0.022757	-0.124083	9.824138	-0.002849	0.002901	0.000255	-0.189309	-0.171868	-0.878613	-0.832523	0.143121	119.869737
25268	11980190	0.034772	-0.113172	9.815960	-0.004637	0.003217	-0.000474				-0.833188	0.143581	119.869667
25271	11980215	0.017509	-0.142917	9.835136	-0.000145	-0.002527	-0.017184				-0.831002	0.144286	119.867739
25275	11980240	0.050076	-0.143782	9.835356	-0.001024	-0.005217	-0.030042				-0.831159	0.143477	119.863451
25278	11980265	0.017994	-0.098662	9.833619	-0.015925	0.017500	-0.000201	-0.188865	-0.172376	-0.880107	-0.833441	0.145983	119.863386
25282	11980290	0.050801	-0.161148	9.807990	0.015257	-0.019145	-0.002439				-0.831256	0.143236	119.863083
25285	11980315	0.028505	-0.139951	9.832460	0.003710	-0.009307	0.018649				-0.831487	0.143337	119.866022
25289	11980340	0.028663	-0.156216	9.822902	0.008072	0.003527	-0.005235				-0.830333	0.143831	119.865258
25292	11980365	0.015437	-0.110612	9.867928	-0.008360	-0.010046	-0.008132	-0.190313	-0.172353	-0.880609	-0.831533	0.142376	119.864120
25296	11980390	0.032548	-0.153625	9.825669	-0.007088	0.009544	-0.015575				-0.832554	0.143710	119.861870
25299	11980415	0.010700	-0.161753	9.843372	-0.001872	0.023153	-0.011766				-0.827541	0.141110	119.862022
25303	11980440	0.026408	-0.087604	9.833644	0.000805	-0.016244	-0.015678				-0.827431	0.138751	119.859808
25306	11980465	0.035316	-0.143792	9.844856	0.017117	-0.025396	-0.003104	-0.190313	-0.172353	-0.880609	-0.824980	0.135107	119.859397
25310	11980490	0.019512	-0.169882	9.828380	0.007868	-0.011060	-0.014515				-0.823858	0.133493	119.857348
25313	11980515	0.050434	-0.152085	9.794243	-0.011913	-0.000319	-0.016655				-0.825631	0.134553	119.854775
25317	11980540	0.030690	-0.117124	9.815939	0.003114	0.009081	-0.004697				-0.825186	0.135844	119.854082
25320	11980565	0.022770	-0.134863	9.815938	-0.001276	0.014549	-0.002138	-0.190304	-0.172845	-0.880620	-0.825370	0.137923	119.853760
25324	11980590	0.026554	-0.116904	9.807685	0.024958	0.016144	-0.009529				-0.821799	0.140216	119.852356
25327	11980615	0.051833	-0.015879	9.819877	0.007008	0.039081	-0.004818				-0.821163	0.140089	119.850885
25331	11980640	-0.102349	-0.231877	9.922370	0.013441	-0.002532	-0.010972				-0.819241	0.139704	119.849319
25334	11980665	0.094597	-0.116108	9.794429	0.009514	0.000617	-0.005081	-0.191240	-0.172332	-0.879624	-0.817880	0.139782	119.848593
25338	11980690	0.058756	-0.080580	9.796821	-0.010696	0.004506	-0.034459				-0.819424	0.140357	119.843647
25341	11980715	-0.039537	-0.158489	9.851254	0.008750	0.020632	-0.014843				-0.810976	0.143194	119.844996
25345	11980740	-0.037058	-0.122020	9.866231	0.013450	-0.009881	-0.017047				-0.809055	0.141744	119.842582
25348	11980765	0.173618	-0.094992	9.708495	0.011455	-0.004324	0.008763	-0.190293	-0.171856	-0.879607	-0.807411	0.141142	119.843831
25352	11980790	-0.067833	-0.115748	9.922246	-0.000276	0.012921	-0.006726				-0.807453	0.142979	119.842848
25355	11980815	0.049599	-0.112718	9.813307	0.012125	0.008506	-0.007081				-0.805134	0.141117	119.837811
25359	11980840	0.059251	-0.115234	9.816131	0.009346	-0.004311	-0.017819				-0.803802	0.140464	119.835277
25362	11980865	0.006044	-0.112266	9.859636	-0.010909	-0.002828	-0.005731	-0.189810	-0.171370	-0.879099	-0.805367	0.140047	119.834458
25366	11980890	0.038993	-0.137034	9.866810	0.003959	-0.010791	-0.004226				-0.804801	0.138493	119.833862
25369	11980915	0.078477	-0.116291	9.784717	0.019355	0.001684	-0.004742				-0.800549	0.140314	119.832784
25373	11980940	0.047880	-0.090176	9.825572	-0.018170	0.005797	0.005157				-0.803150	0.141154	119.833514
25376	11980965	0.014136	-0.109159	9.828142	0.013596	0.007281	-0.012662	-0.189356	-0.170888	-0.879580	-0.801207	0.142171	119.831677
25380	11980990	0.058128	-0.123425	9.821640	0.000075	-0.012048	-0.013721				-0.801202	0.140419	119.829743
25383	11981015	0.038770	-0.130566	9.828377	-0.005622	0.018923	0.007801				-0.799353	0.141541	119.832167
25387	11981040	0.034497	-0.107425	9.851596	0.013332	-0.004518	0.002009				-0.797443	0.140898	119.832458
25390	11981065	0.046465	-0.094066	9.850266	-0.013705	0.001055	0.002940	-0.190264	-0.171851	-0.878618	-0.799405	0.141055	119.832890
25394	11981090	0.039579	-0.098056	9.846110	-0.001034	0.009950	-0.009510				-0.799557	0.142461	119.831506
25397	11981115	0.076493	-0.111063	9.814862	-0.004281	0.026758	-0.011885				-0.797924	0.141310	119.829162
25401	11981140	0.049259	-0.092563	9.837925	0.000773	-0.000919	-0.012901				-0.797818	0.141153	119.827316
25404	11981165	0.056216	-0.104702	9.832534	-0.009324	-0.004838	-0.012627	-0.189678	-0.173818	-0.876187	-0.799157	0.140435	119.825522
25408	11981190	0.053885	-0.126187	9.831212	-0.005591	-0.005411	-0.020961				-0.799965	0.139618	119.822532
25411	11981215	0.037326	-0.121248	9.837945	-0.015101	0.004725	-0.015253				-0.799382	0.140686	119.821879
25415	11981240	0.020897	-0.119882	9.843315	0.001273	0.021945	0.007945				-0.799197	0.143845	119.822970
25418	11981265	0.056915	-0.131598	9.821651	-0.003709	-0.001733	0.008474	-0.189177	-0.174316	-0.875702	-0.799725	0.143614	119.824203
25422	11981290	0.052162	-0.114047	9.824315	0.000106	0.018679	0.013004				-0.799705	0.146315	119.826019
25425	11981315	-0.004652	-0.119066	9.848624	0.000489	0.002447	-0.011170				-0.798370	0.141325	119.819558
25429	11981340	0.018535	-0.122632	9.828218	0.008936	0.004886	0.003006				-0.797088	0.142031	119.819977
25432	11981365	0.131822	-0.494001	9.416013	0.014223	0.033002	-0.021410	-0.189247	-0.172846	-0.877151	-0.795059	0.146715	119.816852
25436	11981390	-0.073015	0.376863	10.237442	0.002392	0.028759	-0.002204				-0.794718	0.150830	119.816482
25439	11981415	0.184255	-0.239781	9.814646	0.001499	0.026122	-0.004295				-0.792732	0.151350	119.817996
25443	11981440	-0.067324	-0.162284	9.750957	0.001755	0.039825	0.004248				-0.792479	0.157062	119.818532
25446	11981465	-0.069157	-0.111504	9.957876	0.006428	-0.003418	-0.001612	-0.189289	-0.171371	-0.877612	-0.791558	0.156569	119.818302
25450	11981490	0.125830	-0.086380	9.738322	-0.006203	-0.007445	0.016227				-0.792441	0.155535	119.820643
25453	11981515	-0.097681	-0.272504	9.910188	-0.006895	0.014617	0.003372				-0.790103	0.160987	119.818370
25457	11981540	0.129104	-0.057681	9.795838	0.006932	-0.002667	-0.005260				-0.789112	0.160595	119.817619
25460	11981565	-0.016378	-0.165050	9.867886	-0.006938	0.007308	-0.005713	-0.187845	-0.170406	-0.876592	-0.790108	0.161630	119.816786
25464	11981590	-0.010398	-0.117448	9.867772	0.012229	0.001663	-0.029747				-0.788369	0.161810	119.812524
25467	11981615	0.050189	-0.130145	9.821598	0.016367	-0.006405	0.002539				-0.786544	0.157888	119.819496
25471	11981640	0.076075	-0.134016	9.775154	0.007010	0.008519	-0.003894				-0.785542	0.159100	119.818915
25474	11981665	0.079590	-0.108315	9.808016	0.004011	-0.007716	-0.006710	-0.188824	-0.169900	-0.877080	-0.784970	0.157982	119.817964
25478	11981690	0.027789	-0.135536	9.891413	0.011501	0.005537	-0.003386				-0.783324	0.158769	119.817467
25481	11981715	0.017696	-0.147120	9.828286	-0.002804	-0.002770	0.008257				-0.781526	0.155986	119.814886
25485	11981740	0.036386	-0.129079	9.817379	0.012162	0.009456	-0.008699				-0.779787	0.157324	119.813622
25488	11981765	0.071964	-0.147204	9.810831	0.021045	0.002638	0.010143	-0.190254	-0.170862	-0.877605	-0.776769	0.157721	119.815064
25492	11981790	0.051780	-0.151517	9.836769	0.020200	-0.010042	-0.013703				-0.773881	0.156256	119.813126
25495	11981815	0.036008	-0.127720	9.862638	0.001459	-0.007173	-0.009593				-0.772814	0.155667	119.813200
25499	11981840	0.076835	-0.137874	9.841005	0.004946	0.017291	-0.002967				-0.772107	0.158138	119.812734
25502	11981865	0.052116	-0.104621	9.829767	0.000277	0.010468	-0.017829	-0.191162	-0.171826	-0.876643	-0.772075	0.159603	119.810157
25506	11981890	0.060005	-0.099077	9.850363	-0.009827	0.004177	-0.008902				-0.773486	0.160184	119.808884
25509	11981915	0.053115	-0.091129	9.828349	0.001207	0.016245	-0.002761				-0.766910	0.158666	119.807776
25513	11981940	0.020365	-0.088950	9.836343	0.006691	0.026360	-0.009470				-0.765956	0.162423	119.806373
25516	11981965	0.054741	-0.087063	9.818748	0.007710	0.007947	-0.019540	-0.189740	-0.172840	-0.877649	-0.764860	0.163524	119.803561
25520	11981990	0.042735	-0.107797	9.821476	-0.018728	0.005053	0.010864				-0.767538	0.164268	119.805113
25523	11982015	0.042983	-0.123484	9.840734	0.009347	-0.007014	-0.008827				-0.762828	0.161289	119.801013
25527	11982040	0.053338	-0.103307	9.818794	-0.001751	0.018120	-0.007585				-0.763082	0.163870	119.799897
25530	11982065	0.037629	-0.114494	9.828324	-0.014268	-0.003432	0.000811	-0.189724	-0.171356	-0.876129	-0.765126	0.163380	119.800015
25534	11982090	0.037253	-0.107590	9.840642	-0.005285	-0.003234	-0.014471				-0.765889	0.162889	119.797945
25537	11982115	0.070158	-0.120553	9.816217	-0.000560	0.001287	0.004217				-0.765773	0.162523	119.802132
25541	11982140	0.067274	-0.123183	9.851869	0.003886	-0.001962	-0.010486				-0.765221	0.162222	119.800638
25544	11982165	0.048141	-0.118285	9.832530	-0.010422	0.015116	0.000058	-0.191625	-0.171815	-0.876150	-0.766714	0.164387	119.800613
25548	11982190	0.055979	-0.109870	9.833923	0.001174	0.022399	-0.001910				-0.766546	0.167592	119.800296
25551	11982215	0.054900	-0.115443	9.846264	-0.005490	0.008830	-0.024831				-0.766163	0.163320	119.794948
25555	11982240	0.058622	-0.101742	9.832542	0.009020	0.017779	-0.010179				-0.764875	0.165847	119.793460
25558	11982265	0.072294	-0.112636	9.839529	-0.015289	0.020856	0.001815	-0.191660	-0.172314	-0.877646	-0.767064	0.168838	119.793677
25562	11982290	0.044014	-0.119695	9.855807	-0.020994	0.007620	-0.015092				-0.770078	0.169900	119.791507
25565	11982315	0.048308	-0.130272	9.836679	-0.002965	0.010818	-0.007886				-0.765213	0.171783	119.792155
25569	11982340	0.031545	-0.115970	9.840623	-0.021927	0.037993	-0.003049				-0.768355	0.177219	119.791648
25572	11982365	0.021625	-0.153539	9.861249	0.000586	-0.006112	0.004156	-0.189725	-0.172838	-0.877154	-0.768269	0.176351	119.792263
25576	11982390	0.013036	-0.150992	9.854336	-0.001743	0.028734	0.002642				-0.768518	0.180472	119.792584
25579	11982415	0.002259	-0.124143	9.870620	0.004169	-0.011262	0.011930				-0.768567	0.174031	119.791780
25583	11982440	0.048605	-0.127886	9.824319	-0.018765	0.008208	-0.027311				-0.771267	0.175154	119.787857
25586	11982465	0.010462	-0.128174	9.835042	0.002411	0.002673	-0.021987	-0.190226	-0.172339	-0.877639	-0.770931	0.175495	119.784714
25590	11982490	0.032063	-0.121116	9.836526	0.005169	0.003579	0.017186				-0.770183	0.176040	119.787161
25593	11982515	0.026731	-0.118511	9.822769	0.004895	0.000542	0.001769				-0.768364	0.177905	119.785271
25597	11982540	-0.001093	-0.105224	9.849976	0.016776	0.014739	-0.011767				-0.765966	0.179993	119.783554
25600	11982565	0.033589	-0.122453	9.826947	0.002149	0.005484	0.000688	-0.189323	-0.171870	-0.879108	-0.765658	0.180780	119.783645
25604	11982590	0.016985	-0.106812	9.814445	-0.009504	0.003979	0.001754				-0.767019	0.181353	119.783885
25607	11982615	0.021336	-0.125339	9.825498	-0.001778	0.009437	0.008406				-0.763045	0.180903	119.787268
25611	11982640	0.021152	-0.118467	9.826842	0.011034	0.007305	0.002582				-0.761463	0.181954	119.787625
25614	11982665	0.026431	-0.099604	9.817222	0.010964	0.005496	-0.001104	-0.190232	-0.172834	-0.878146	-0.759894	0.182739	119.787453
25618	11982690	0.023622	-0.123805	9.843344	0.012361	0.024129	0.004534				-0.758121	0.186204	119.788051
25621	11982715	0.079447	-0.088311	9.788754	-0.013833	-0.005686	0.011021				-0.761113	0.180730	119.789261
25625	11982740	-0.014154	-0.223852	9.892779	0.021447	-0.001298	-0.011133				-0.758046	0.180523	119.787669
25628	11982765	0.017526	-0.063620	9.843110	-0.005729	0.014117	0.010628	-0.188795	-0.173846	-0.878657	-0.758862	0.182565	119.789175
25632	11982790	0.024058	-0.138611	9.843400	0.009663	0.000264	-0.007245				-0.757481	0.182589	119.788132
25635	11982815	-0.003423	-0.106530	9.847219	0.028160	-0.002030	-0.009295				-0.750941	0.183934	119.788425
25639	11982840	0.036727	-0.130292	9.813277	0.019602	-0.017896	-0.001533				-0.748134	0.181368	119.788237
25642	11982865	0.018805	-0.106649	9.811724	0.004412	-0.025252	-0.022104	-0.189247	-0.172846	-0.877151	-0.747512	0.177709	119.785109
25646	11982890	0.033917	-0.129153	9.835206	0.000224	-0.024676	0.009593				-0.747475	0.174193	119.786523
25649	11982915	0.018747	-0.141401	9.840626	0.000644	0.002348	-0.014122				-0.743925	0.176258	119.781996
25653	11982940	0.041615	-0.107604	9.825591	-0.002195	-0.018844	-0.002964				-0.744240	0.173554	119.781604
25656	11982965	0.007605	-0.110767	9.826739	0.002730	0.000706	-0.017953	-0.190199	-0.173816	-0.877674	-0.743857	0.173622	119.779030
25660	11982990	0.044338	-0.116962	9.817402	-0.003047	-0.000273	-0.030723				-0.744307	0.173525	119.774638
25663	11983015	0.053311	-0.088475	9.818747	0.004204	0.001687	-0.000912				-0.741098	0.168560	119.780299
25667	11983040	0.068566	-0.108501	9.820281	-0.006361	0.003651	0.009738				-0.742005	0.169101	119.781687
25670	11983065	0.033216	-0.106353	9.828262	-0.006393	0.003389	-0.015569	-0.188784	-0.172856	-0.877644	-0.742927	0.169558	119.779453
25674	11983090	0.029343	-0.117099	9.829636	0.004119	0.001290	-0.005680				-0.742339	0.169732	119.778641
25677	11983115	-0.000685	-0.109538	9.828040	0.008643	0.006855	-0.030285				-0.740028	0.168602	119.770665
25681	11983140	0.037160	-0.103365	9.824168	0.015022	0.011480	-0.018179				-0.737885	0.170213	119.768043
25684	11983165	0.023360	-0.084841	9.834990	0.015996	0.004064	0.002629	-0.188750	-0.172357	-0.876148	-0.735592	0.170800	119.768414
25688	11983190	0.045332	-0.096750	9.836544	-0.009735	-0.014319	-0.007765				-0.736990	0.168735	119.767323
25691	11983215	0.054640	-0.093911	9.821516	-0.007099	0.010525	0.015286				-0.733890	0.170727	119.769733
25695	11983240	0.007936	-0.155032	9.873515	-0.000978	0.008544	-0.013393				-0.734036	0.171926	119.767806
25698	11983265	0.063708	-0.073559	9.843456	-0.006314	0.004710	0.004973	-0.190610	-0.174291	-0.875709	-0.734938	0.172610	119.768507
25702	11983290	0.005230	-0.144342	9.843275	0.007880	0.005202	0.018370				-0.733801	0.173389	119.771135
25705	11983315	0.031718	-0.075542	9.813068	-0.004578	-0.005949	0.000897				-0.734864	0.167912	119.767524
25709	11983340	0.037747	-0.118536	9.815992	-0.012414	-0.011407	-0.000249				-0.736643	0.166277	119.767520
25712	11983365	0.042804	-0.117189	9.829736	-0.020418	0.001016	-0.011252	-0.190123	-0.174792	-0.875718	-0.739572	0.166402	119.765910
25716	11983390	0.031604	-0.109001	9.855688	-0.000812	0.008839	0.004184				-0.739687	0.167676	119.766483
25719	11983415	0.060339	-0.109878	9.836693	0.001065	0.003874	-0.004393				-0.736157	0.165946	119.767871
25723	11983440	0.030616	-0.115980	9.841996	-0.022577	0.002803	-0.002991				-0.739392	0.166342	119.767432
25726	11983465	0.030624	-0.110471	9.841972	0.000697	-0.009540	-0.011869	-0.190159	-0.172823	-0.875672	-0.739297	0.164954	119.765753
25730	11983490	0.185012	-0.420166	9.451796	0.019020	-0.002266	-0.004871				-0.736574	0.164620	119.765057
